ProductID	Name	ProductNumber	MakeFlag	FinishedGoodsFlag	Color	SafetyStockLevel	ReorderPoint	StandardCost	ListPrice	Size	SizeUnitMeasureCode	WeightUnitMeasureCode	Weight	DaysToManufacture	ProductLine	Class	Style	ProductSubcategoryID	ProductModelID	SellStartDate	SellEndDate	DiscontinuedDate	rowguid	ModifiedDate
417	Internal Lock Washer 6	LI-5160	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	7F175DFE-1669-4EE9-8EEB-7B55FCE9961C	2008-03-11 10:01:36.827
418	Internal Lock Washer 10	LI-5800	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	C8323EEC-BDB2-4933-B3C6-24287638AD56	2008-03-11 10:01:36.827
419	Internal Lock Washer 1	LI-6000	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	71F8232D-2B59-41AC-99A1-F5EA197671B5	2008-03-11 10:01:36.827
420	Internal Lock Washer 8	LI-7160	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	E2F03586-02E8-4CD9-A342-1A8D65D393BD	2008-03-11 10:01:36.827
421	Internal Lock Washer 2	LI-8000	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	97741A88-92A1-4E72-B0AA-BCB198A1C378	2008-03-11 10:01:36.827
422	Thin-Jam Lock Nut 9	LJ-1213	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	7DA2613B-3347-4072-A1DC-943ADA161D7F	2008-03-11 10:01:36.827
423	Thin-Jam Lock Nut 10	LJ-1220	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	A88F15BE-2719-4741-93A4-2D96EF3712EB	2008-03-11 10:01:36.827
424	Thin-Jam Lock Nut 1	LJ-1420	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	48461E5D-D58A-47E5-8BA3-CE4430FCA611	2008-03-11 10:01:36.827
425	Thin-Jam Lock Nut 2	LJ-1428	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	36187EB6-AD84-47B7-A55E-2941D3435FE2	2008-03-11 10:01:36.827
426	Thin-Jam Lock Nut 15	LJ-3410	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	99215648-AFE8-4556-BC80-B6C62AE74FC8	2008-03-11 10:01:36.827
427	Thin-Jam Lock Nut 16	LJ-3416	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	B4FC4C32-049C-417F-BBB0-F19CDFD64252	2008-03-11 10:01:36.827
428	Thin-Jam Lock Nut 5	LJ-3816	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	A57B7915-2E65-49DE-87BA-ACD007C55ADB	2008-03-11 10:01:36.827
429	Thin-Jam Lock Nut 6	LJ-3824	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	5ABD940C-D61F-4108-8312-0EA97E469613	2008-03-11 10:01:36.827
430	Thin-Jam Lock Nut 3	LJ-5161	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	9883496F-4785-4BFC-8AF3-C357347B9F89	2008-03-11 10:01:36.827
431	Thin-Jam Lock Nut 4	LJ-5162	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	8C5EE683-D93C-4F25-9454-22FAA4C31365	2008-03-11 10:01:36.827
432	Thin-Jam Lock Nut 13	LJ-5811	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	38E4A447-3D3C-4087-ABAD-97F006525B52	2008-03-11 10:01:36.827
433	Thin-Jam Lock Nut 14	LJ-5818	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	DCE24B6C-76D8-4934-A4F6-C934364943EA	2008-03-11 10:01:36.827
434	Thin-Jam Lock Nut 7	LJ-7161	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	344AD07C-CCA5-4374-A3F3-8A7E0A1D9916	2008-03-11 10:01:36.827
435	Thin-Jam Lock Nut 8	LJ-7162	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	B2508CF2-C64F-493D-9DB4-0D6601AF1F73	2008-03-11 10:01:36.827
436	Thin-Jam Lock Nut 12	LJ-9080	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	5D3E589F-4584-406B-B9CC-3C8C060CB9A5	2008-03-11 10:01:36.827
437	Thin-Jam Lock Nut 11	LJ-9161	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	64169A28-161C-4737-B724-F42FFD99DE80	2008-03-11 10:01:36.827
438	Lock Nut 5	LN-1024	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	EB4C1D34-4816-4130-BB30-07B4DE4072B6	2008-03-11 10:01:36.827
439	Lock Nut 6	LN-1032	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	98CCBB38-4683-486E-BBFE-CBBE4EA63C03	2008-03-11 10:01:36.827
440	Lock Nut 16	LN-1213	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	BBFD88F8-28C5-44EE-B625-52E882393DFC	2008-03-11 10:01:36.827
441	Lock Nut 17	LN-1220	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	92DC4BA8-A052-45DF-83EC-226F050F876B	2008-03-11 10:01:36.827
442	Lock Nut 7	LN-1224	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	D583D825-C707-4529-B6F2-ABFFA21B81EC	2008-03-11 10:01:36.827
443	Lock Nut 8	LN-1420	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	E91C3DC2-C99B-4D01-8108-5DDE3C87830A	2008-03-11 10:01:36.827
444	Lock Nut 9	LN-1428	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	06534A20-4C00-4824-8BBA-B4E3A5724D93	2008-03-11 10:01:36.827
445	Lock Nut 22	LN-3410	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	1E4FA4EC-367E-4D8D-88B4-6CD34D1CFB89	2008-03-11 10:01:36.827
446	Lock Nut 23	LN-3416	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	AFA814C8-8EC8-49DB-9FEE-A291197A8FE9	2008-03-11 10:01:36.827
447	Lock Nut 12	LN-3816	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	9A751F85-7130-4562-9F22-DB9CAB6E5BBC	2008-03-11 10:01:36.827
448	Lock Nut 13	LN-3824	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	06BE8347-45C1-4C40-AFCB-6AB34AD135FB	2008-03-11 10:01:36.827
449	Lock Nut 1	LN-4400	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	1DC29704-E0E0-4EF5-B581-4A524730C448	2008-03-11 10:01:36.827
450	Lock Nut 10	LN-5161	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	612C26C7-6018-4050-B628-8B2D2E6841FA	2008-03-11 10:01:36.827
451	Lock Nut 11	LN-5162	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	5BCC4558-6C16-48F1-92F0-FD2EEFB17306	2008-03-11 10:01:36.827
452	Lock Nut 2	LN-5400	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	53AD147D-C16D-4A8C-B086-625A31405574	2008-03-11 10:01:36.827
453	Lock Nut 20	LN-5811	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	2749030E-49B7-4B24-8D47-FBCF194ABA38	2008-03-11 10:01:36.827
454	Lock Nut 21	LN-5818	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	E10A7B34-87F5-42CD-88B3-27A3D8E16B18	2008-03-11 10:01:36.827
455	Lock Nut 3	LN-6320	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	AA5071EB-2145-4D08-9D33-B9D2BA9E1493	2008-03-11 10:01:36.827
456	Lock Nut 14	LN-7161	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	1E96B03D-DC07-4A98-BC24-BF5B24C393E5	2008-03-11 10:01:36.827
457	Lock Nut 15	LN-7162	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	CE04DE2B-4ECA-4203-A108-B7D92FF0E96E	2008-03-11 10:01:36.827
458	Lock Nut 4	LN-8320	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	41BD9389-8B22-4A35-9A2C-233D39ADA7EA	2008-03-11 10:01:36.827
459	Lock Nut 19	LN-9080	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	5986504B-22A0-4E74-A137-C7CF99A8216F	2008-03-11 10:01:36.827
460	Lock Nut 18	LN-9161	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	A420963F-92FD-4CD4-8531-6926E4162C41	2008-03-11 10:01:36.827
461	Lock Ring	LR-2398	0	0	Silver	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	AECA59DA-B61C-4976-8316-97E14CD4EFF1	2008-03-11 10:01:36.827
462	Lower Head Race	LR-8520	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	DBB962BF-0603-4095-959B-5BA9C74FBD32	2008-03-11 10:01:36.827
463	Lock Washer 4	LW-1000	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	A3EE3BC5-73C5-45F3-A952-9991D038DD9C	2008-03-11 10:01:36.827
464	Lock Washer 5	LW-1200	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	ECAED08D-2CF5-4D81-A4ED-8369E25AF227	2008-03-11 10:01:36.827
465	Lock Washer 10	LW-1201	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	A2212BAB-AF58-41A5-A659-A6141C8967CA	2008-03-11 10:01:36.827
466	Lock Washer 6	LW-1400	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	9092F2E1-3637-4669-8565-55404A55750E	2008-03-11 10:01:36.827
467	Lock Washer 13	LW-3400	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	3CB31F4A-C61C-408C-BE1E-48BEE412E511	2008-03-11 10:01:36.827
468	Lock Washer 8	LW-3800	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	900D26E6-21A0-427D-B43C-173F6DCB2045	2008-03-11 10:01:36.827
469	Lock Washer 1	LW-4000	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	5402EA37-29DF-47FF-9FC7-867D60594C48	2008-03-11 10:01:36.827
470	Lock Washer 7	LW-5160	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	99357255-E66B-458C-AB2E-6F68EF5452D2	2008-03-11 10:01:36.827
471	Lock Washer 12	LW-5800	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	7BC9D58E-3E62-481F-8343-BEB0883B3ECF	2008-03-11 10:01:36.827
472	Lock Washer 2	LW-6000	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	5F201424-9E6A-4F8D-9C2C-30777E27D64F	2008-03-11 10:01:36.827
473	Lock Washer 9	LW-7160	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	F9426FB2-1E68-464E-BF32-615026E0249E	2008-03-11 10:01:36.827
474	Lock Washer 3	LW-8000	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	AC007B7F-73B7-4623-8150-02444C5EC023	2008-03-11 10:01:36.827
475	Lock Washer 11	LW-9160	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	639D8448-B427-47B1-9E5B-0E5090A27632	2008-03-11 10:01:36.827
476	Metal Angle	MA-7075	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	E876E239-7EC2-45C8-BA4B-B9CEACB379A6	2008-03-11 10:01:36.827
477	Metal Bar 1	MB-2024	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	8B5429CE-7876-44B3-9332-BAF78A238B36	2008-03-11 10:01:36.827
478	Metal Bar 2	MB-6061	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	2A14F60E-3827-49BA-AF13-466DBC30C5BA	2008-03-11 10:01:36.827
479	Metal Plate 2	MP-2066	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	0773A2C9-F47F-429E-814A-25B2E08C128A	2008-03-11 10:01:36.827
480	Metal Plate 1	MP-2503	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	242389BE-DDE0-42A1-85D9-F99FDC981336	2008-03-11 10:01:36.827
481	Metal Plate 3	MP-4960	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	8B7E90E5-7785-455E-BC7C-E962F18C6848	2008-03-11 10:01:36.827
482	Metal Sheet 2	MS-0253	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	8BB96DFB-23AA-4877-9C5E-866BB18FACC7	2008-03-11 10:01:36.827
483	Metal Sheet 3	MS-1256	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	9074E00D-005B-450E-9C92-6667782E8108	2008-03-11 10:01:36.827
484	Metal Sheet 7	MS-1981	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	A9539885-0CEE-4AA0-9072-8DB1D34A16DB	2008-03-11 10:01:36.827
485	Metal Sheet 4	MS-2259	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	3CB3CF7D-AB8E-44A3-B7E9-73149F5EC29F	2008-03-11 10:01:36.827
486	Metal Sheet 5	MS-2341	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	2A2C555D-328D-4299-BD83-591D0762DF62	2008-03-11 10:01:36.827
487	Metal Sheet 6	MS-2348	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	64844011-A1C3-4F8F-9CAA-9C8D214ECC12	2008-03-11 10:01:36.827
488	Metal Sheet 1	MS-6061	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	3B2FEBC6-C76C-4A56-9CF7-8AF5B76E24EE	2008-03-11 10:01:36.827
489	Metal Tread Plate	MT-1000	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	D2177B6C-3352-43F0-9A41-719754DD280C	2008-03-11 10:01:36.827
490	LL Nipple	NI-4127	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	L 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	88310F73-AB0A-41A2-8597-936F192B7D12	2008-03-11 10:01:36.827
491	HL Nipple	NI-9522	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	88A7B897-6FF5-4CA2-B68A-6EA0E86F92B9	2008-03-11 10:01:36.827
492	Paint - Black	PA-187B	0	0	NULL	60	45	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	DF20E514-3D47-491B-9454-0911EC3F7D29	2008-03-11 10:01:36.827
493	Paint - Red	PA-361R	0	0	NULL	60	45	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	4C568357-5D21-4AD4-BB85-BB5519B3B50C	2008-03-11 10:01:36.827
494	Paint - Silver	PA-529S	0	0	NULL	60	45	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	FA81E47D-7333-49C2-809B-308171CA2FB1	2008-03-11 10:01:36.827
495	Paint - Blue	PA-632U	0	0	NULL	60	45	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	25A73761-AE90-49D3-8D1D-DD7858DB4704	2008-03-11 10:01:36.827
496	Paint - Yellow	PA-823Y	0	0	NULL	60	45	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	1C8ADB43-9FE8-44A6-B949-8AF33CE9486E	2008-03-11 10:01:36.827
497	Pinch Bolt	PB-6109	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	F1694C24-DFAB-4C92-BC66-6E717DB24EA8	2008-03-11 10:01:36.827
504	Cup-Shaped Race	RA-2345	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	874C800E-334D-4A3C-8D3A-1E872D5B2A1B	2008-03-11 10:01:36.827
505	Cone-Shaped Race	RA-7490	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	35CE3995-9DD2-40E2-98B8-275931AC2D76	2008-03-11 10:01:36.827
506	Reflector	RF-9198	0	0	NULL	1000	750	0,00	0,00	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	1C850499-38ED-4C2D-8665-7EDB6A7CE93D	2008-03-11 10:01:36.827
507	LL Mountain Rim	RM-M464	0	0	NULL	800	600	0,00	0,00	NULL	NULL	G  	435.00	0	NULL	L 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	B2CC7DFB-783D-4587-88C0-2712A538A5B2	2008-03-11 10:01:36.827
508	ML Mountain Rim	RM-M692	0	0	NULL	800	600	0,00	0,00	NULL	NULL	G  	450.00	0	NULL	M 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	733FD04D-322F-44F5-BEEC-F326189D1CE6	2008-03-11 10:01:36.827
509	HL Mountain Rim	RM-M823	0	0	NULL	800	600	0,00	0,00	NULL	NULL	G  	400.00	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	9FA4A3B5-D396-48D4-ADFC-B573BC4A800A	2008-03-11 10:01:36.827
510	LL Road Rim	RM-R436	0	0	NULL	800	600	0,00	0,00	NULL	NULL	G  	445.00	0	NULL	L 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	C2770757-B258-4EEC-A811-6856FAF87437	2008-03-11 10:01:36.827
511	ML Road Rim	RM-R600	0	0	NULL	800	600	0,00	0,00	NULL	NULL	G  	450.00	0	NULL	M 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	80108059-0002-4253-A805-53A2324C33A4	2008-03-11 10:01:36.827
512	HL Road Rim	RM-R800	0	0	NULL	800	600	0,00	0,00	NULL	NULL	G  	400.00	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	CD9B5C44-FB31-4E0F-9905-3B2086966CC5	2008-03-11 10:01:36.827
513	Touring Rim	RM-T801	0	0	NULL	800	600	0,00	0,00	NULL	NULL	G  	460.00	0	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	4852DB13-308A-4893-AAFA-390A0DFE9F12	2008-03-11 10:01:36.827
514	LL Mountain Seat Assembly	SA-M198	1	0	NULL	500	375	98,77	133,34	NULL	NULL	NULL	NULL	1	NULL	L 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	FCFC0A4F-4563-4E0B-BFF4-5DDCFE3A9273	2008-03-11 10:01:36.827
515	ML Mountain Seat Assembly	SA-M237	1	0	NULL	500	375	108,99	147,14	NULL	NULL	NULL	NULL	1	NULL	M 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	D3C8AE4C-A1BE-448D-BF58-6ECBF36AFA0B	2008-03-11 10:01:36.827
516	HL Mountain Seat Assembly	SA-M687	1	0	NULL	500	375	145,87	196,92	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	9E18ADAB-B9C7-45B1-BD95-1805EC4F297D	2008-03-11 10:01:36.827
517	LL Road Seat Assembly	SA-R127	1	0	NULL	500	375	98,77	133,34	NULL	NULL	NULL	NULL	1	NULL	L 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	F5A30B8D-F35B-43F2-83A0-F7F6B51F6241	2008-03-11 10:01:36.827
518	ML Road Seat Assembly	SA-R430	1	0	NULL	500	375	108,99	147,14	NULL	NULL	NULL	NULL	1	NULL	M 	NULL	NULL	NULL	2002-06-01 00:00:00.000	NULL	NULL	AD109395-FDA9-4C2A-96F1-515CCDE3D9F4	2008-03-11 10:01:36.827
