29895	524	Main Office	882C6728-41E4-4BA5-9B26-F1341A0BFB11	2006-08-01 00:00:00.000
29897	28	Shipping	32AC1E35-A59F-4776-BA25-E64429512B5D	2005-09-01 00:00:00.000
29897	1066	Main Office	B9019606-2EBC-43C6-8F58-905EAF700FC2	2005-09-01 00:00:00.000
29898	876	Main Office	C917A47C-301F-49C1-9F02-BC11A1C94F1C	2005-07-01 00:00:00.000
29900	508	Main Office	5246C0B3-83D6-435C-AABA-1787D1633F84	2006-12-01 00:00:00.000
29901	1053	Main Office	2C3DAFEB-06C9-4159-914E-4E16E413F843	2005-08-01 00:00:00.000
29902	602	Main Office	9E61ECC8-7365-45A0-A1EA-3A0464EE97BD	2006-09-01 00:00:00.000
29903	874	Main Office	23821FDC-FD22-480B-BDCE-3C65C33387BD	2006-09-01 00:00:00.000
29904	655	Main Office	952287EC-6669-4220-9117-A95FDF46D8B1	2006-08-01 00:00:00.000
29905	505	Main Office	0420D0D7-9E3E-4C30-B67C-C7E9DD0273A6	2005-08-01 00:00:00.000
29906	600	Main Office	1F3CD6C4-AF8E-4A58-9E49-8282B544CF3D	2005-08-01 00:00:00.000
29907	872	Main Office	1F91C474-7799-4E5A-AD5C-7D094041867C	2007-08-01 00:00:00.000
29908	654	Main Office	30BD6EB8-34BE-4C9B-ADE6-EA2D67F3D699	2007-08-01 00:00:00.000
29910	502	Main Office	696D6949-58F5-4DE1-9989-D41CE31B9D8F	2006-08-01 00:00:00.000
29911	538	Main Office	B7CDC62A-5672-4327-9B71-2BA730134D98	2007-08-01 00:00:00.000
29913	1080	Main Office	DA56E398-0DD4-4158-B70F-8E4A117DD231	2006-08-01 00:00:00.000
29914	1079	Main Office	822ED3F8-69BD-46EE-A9CD-29C11F80CDB8	2005-09-01 00:00:00.000
29915	891	Main Office	EC1A1489-7026-4D97-9B83-5763A5927CD9	2005-12-01 00:00:00.000
29918	460	Main Office	375117B5-406C-48CE-BE16-B702BBE4BB0D	2007-08-01 00:00:00.000
29919	1005	Main Office	4A1C9DAF-8F54-45EC-BB7F-D2A61C9362F6	2006-08-01 00:00:00.000
29920	570	Main Office	2CCD3B05-5E70-4FB5-81C2-28D557F16D90	2006-07-01 00:00:00.000
29921	842	Main Office	2B812294-50AC-4525-92F2-6D29760A0A63	2005-09-01 00:00:00.000
29922	639	Main Office	65998649-05E8-49A5-97D5-53F0445A628F	2007-09-01 00:00:00.000
29924	1002	Main Office	C454F63D-EF99-44AD-BE3E-12FC3272B0BA	2006-08-01 00:00:00.000
29925	840	Main Office	85F9BE4D-F847-4249-B676-4A998D885266	2005-08-01 00:00:00.000
29926	638	Main Office	ACDA2178-9538-46D6-B023-01EB79BF7872	2007-08-01 00:00:00.000
29928	454	Main Office	E7F64144-8FAC-4392-84D9-22FAF9A73DE1	2007-08-01 00:00:00.000
29929	999	Main Office	46E7F8B7-BF76-4C86-A629-01E39BAFA4D7	2006-09-01 00:00:00.000
29930	566	Main Office	49CE33D2-F079-4EAB-B2AD-4FCA0469C098	2005-11-01 00:00:00.000
29931	838	Main Office	0238DDCB-752B-45B0-9B07-6A784789FF21	2007-09-01 00:00:00.000
29932	637	Main Office	16E0667F-AA85-4155-AB36-1703FC9E07F0	2007-09-01 00:00:00.000
29934	451	Main Office	BF9679DA-39E6-4E84-8476-4DA4A30C330F	2006-12-01 00:00:00.000
29935	996	Main Office	B9C06EA5-F335-427A-A99A-B54A33481BA0	2006-08-01 00:00:00.000
29936	852	Main Office	57E10DF3-D294-4266-85FB-8605830DDA3D	2007-08-01 00:00:00.000
29937	580	Main Office	9C95615B-D86B-4300-941A-572A69EF1C4A	2006-07-01 00:00:00.000
29938	1020	Main Office	CADA439D-E85A-4EF6-94AD-65923961240B	2005-09-01 00:00:00.000
29939	475	Main Office	EC8852E5-975C-4058-BC0A-AC65C1B48FFD	2007-09-01 00:00:00.000
29941	645	Main Office	4B94AA98-7647-44D4-A886-E706875A6844	2007-07-01 00:00:00.000
29942	854	Main Office	A82C76B8-4C10-406C-81A8-66BE5AAE5788	2007-08-01 00:00:00.000
29943	582	Main Office	E56D2AE3-8346-4E47-86AA-76C6B39319BA	2007-09-01 00:00:00.000
29944	1004	Main Office	F66A7BE6-29A8-4309-A143-B1FA1540A225	2005-09-01 00:00:00.000
29946	462	Main Office	31527987-C089-4CB9-999B-F0ADFC5AFFC6	2005-08-01 00:00:00.000
29948	572	Main Office	7EABCE07-686E-4011-9521-AABE83733395	2007-09-01 00:00:00.000
29949	1008	Main Office	E91D6996-49DA-4DAE-BCFA-4B02B37CFF56	2006-08-01 00:00:00.000
29950	463	Main Office	A94B6C2E-A3AD-44B4-9085-DCBA6A9DA311	2005-09-01 00:00:00.000
29952	641	Main Office	8AA47F7E-C090-4726-94AC-7CD310AE8433	2006-08-01 00:00:00.000
29953	846	Main Office	58B5243A-A590-4BF7-BB3D-322D50079B7E	2006-08-01 00:00:00.000
29954	25	Shipping	85666565-49E8-427A-8A2A-C7960C7E665A	2006-09-01 00:00:00.000
29954	574	Main Office	337AEBB8-BAB7-4C4D-A1E9-F88D8B637294	2006-09-01 00:00:00.000
29955	756	Main Office	1527EAC1-49FF-4F1C-A2BE-69D42C6CC09A	2005-08-01 00:00:00.000
29956	561	Main Office	00390F39-AD50-4852-94C9-8CC153FCB635	2006-09-01 00:00:00.000
29957	992	Main Office	228E647E-24F6-427B-B40D-A1B7A0D88DB5	2006-09-01 00:00:00.000
29959	450	Main Office	8403E33B-A0AB-4D9C-A223-DCF3F74E2B8F	2006-09-01 00:00:00.000
29962	563	Main Office	56BBBD3F-4809-4BEA-883C-24D712763E34	2006-09-01 00:00:00.000
29964	453	Main Office	19C598D1-750E-4350-AE29-97A55AB7BF04	2007-09-01 00:00:00.000
29967	565	Main Office	3DA21168-1DA5-4FF2-8716-55EFC98633B6	2005-09-01 00:00:00.000
29969	548	Main Office	754E5EA8-F1C4-41E6-831C-CF56DF1375A7	2005-09-01 00:00:00.000
29971	549	Main Office	752E7532-C545-4F14-A0FE-941409090492	2006-09-01 00:00:00.000
29973	825	Main Office	21B6C40A-DAEF-43E2-8467-3DC824A1A577	2005-10-01 00:00:00.000
29974	629	Main Office	A656CB14-F54F-4DC9-954D-0A91A3226A06	2005-07-01 00:00:00.000
29975	1098	Main Office	EC307993-124C-476F-94E6-E358512890C5	2006-09-01 00:00:00.000
29978	671	Main Office	B392D956-6455-40C6-9B4F-36173CDF49D2	2008-02-01 00:00:00.000
29980	672	Main Office	9AF6B4D5-AA4C-4E8F-A709-F4567C850966	2006-09-01 00:00:00.000
29981	904	Main Office	B798D879-BF0F-46E1-B7FC-1C1A8DF518D5	2006-07-01 00:00:00.000
29982	1102	Main Office	95FD4C03-F298-40A1-A4D2-2B02E221D876	2005-12-01 00:00:00.000
29983	554	Main Office	DB69C4E3-6912-4AC2-87EC-76FC58CB7C2D	2006-08-01 00:00:00.000
29985	673	Main Office	A9DE79D2-BA98-4DF1-89D2-807B7DCCA039	2006-08-01 00:00:00.000
29987	1023	Main Office	88D1889D-E045-40CC-A9CE-51C8614947E5	2007-07-01 00:00:00.000
29988	478	Main Office	74DBDB0B-0110-44FA-941C-98BCD90C7D86	2005-08-01 00:00:00.000
29990	646	Main Office	245A36B0-5ABB-41C1-83B6-E993E4ECA1A4	2006-08-01 00:00:00.000
29991	856	Main Office	C1740C61-C680-466F-B8D1-51CF235BC6E9	2006-11-01 00:00:00.000
29992	1024	Main Office	06B02E3B-F6C6-4BAD-BECB-7B9FD91B7F64	2005-07-01 00:00:00.000
29994	482	Main Office	50BAA902-3D53-42D2-A154-F4C007975943	2005-07-01 00:00:00.000
29997	859	Main Office	D50EE4B4-F614-48BD-B4CB-0B57BC374F06	2006-08-01 00:00:00.000
29998	1027	Main Office	837DFFA6-8E7D-4D63-871D-6E11EE484190	2006-09-01 00:00:00.000
30000	485	Main Office	FF4550C5-F25D-4135-9EF5-E110F3FB5D91	2006-07-01 00:00:00.000
30003	620	Main Office	D2500013-41B3-40CE-9135-8EA6C762D1BB	2005-09-01 00:00:00.000
30004	892	Main Office	49819453-A096-4E1E-AB21-1BDF3A25E812	2005-08-01 00:00:00.000
30005	665	Main Office	B664CFC7-00C5-4076-A57A-7F9E7D8D17D0	2007-08-01 00:00:00.000
30007	536	Main Office	766EACD4-C44B-4754-8754-984F6F416164	2006-09-01 00:00:00.000
30008	617	Main Office	33AA20BE-4DB5-42E4-83C6-64F377BE8E6C	2007-06-01 00:00:00.000
30010	535	Main Office	01A80AAE-7BE3-4ABD-9615-FE7A45280BB9	2005-11-01 00:00:00.000
30012	1077	Main Office	EE0DA3B5-0E51-468B-BFAA-CCE39C25F910	2005-11-01 00:00:00.000
30016	531	Main Office	7D90C75B-9B26-4D75-9D57-364326B6E75E	2006-11-01 00:00:00.000
30018	9	Shipping	432BBEE2-8A6B-45E3-8915-9350F0434E3F	2006-07-01 00:00:00.000
30018	868	Main Office	3478227B-F0DF-4C62-AE6E-3436CBEE3CFD	2006-07-01 00:00:00.000
30019	652	Main Office	4D79EB56-5F62-4C2F-90F2-F2F11D7E4F63	2006-09-01 00:00:00.000
30021	496	Main Office	9C254D20-1324-4359-BD3A-DF341483D700	2007-08-01 00:00:00.000
30022	1041	Main Office	D905CFC1-25CC-4F55-8BC0-0978A62E012D	2005-11-01 00:00:00.000
30023	594	Main Office	475B3850-2CD4-48A3-AF69-355FD0158A35	2006-08-01 00:00:00.000
30024	866	Main Office	56C83E74-D730-44DC-92DE-FA90D4EABD52	2007-08-01 00:00:00.000
30025	651	Main Office	16201C53-5310-44EA-8AF3-52C501233509	2007-09-01 00:00:00.000
30027	1038	Main Office	5DC4DDD8-BE9A-4BD2-9F35-9F81743296E8	2007-09-01 00:00:00.000
30028	1087	Main Office	89DC9828-A718-4D85-9254-9EE7442A9242	2006-08-01 00:00:00.000
30029	542	Main Office	4093BD23-27FF-4F33-A21F-6B4307B983ED	2006-09-01 00:00:00.000
30030	667	Main Office	C1A1B046-3EE3-4366-9CB6-B25C4C261B11	2006-08-01 00:00:00.000
30031	896	Main Office	EA56BA8D-5F32-426F-8880-58FA472D6993	2007-09-01 00:00:00.000
30032	624	Main Office	453ADFD6-3AAA-41C0-97AE-1990BF059F5E	2007-02-01 00:00:00.000
30033	1090	Main Office	C3B9CC49-7B83-4888-8958-1A3B7558E614	2007-09-01 00:00:00.000
30034	898	Main Office	5F9216FF-94A5-4F60-A6CF-166255DCA85F	2007-09-01 00:00:00.000
30035	626	Main Office	412C9901-3093-482D-B601-87DC5FFE43FB	2007-08-01 00:00:00.000
30036	1093	Main Office	CB14B4E6-97C6-453E-BD51-9C0A1D49FF16	2007-08-01 00:00:00.000
30037	545	Main Office	47D260D5-1F63-4617-93AB-5E144941B2C0	2006-09-01 00:00:00.000
30039	627	Main Office	7C2B29BA-A09A-41AE-80C6-958859BEEC9B	2006-07-01 00:00:00.000
30040	1095	Main Office	C218B088-B5E0-4812-9EE5-46CC9C2DC864	2007-02-01 00:00:00.000
30042	523	Main Office	31F60FA6-3745-404D-A1E6-937621635039	2005-08-01 00:00:00.000
30044	661	Main Office	15343C26-52EC-4CC9-90F1-0DDA6A196292	2006-08-01 00:00:00.000
30045	886	Main Office	A33D3A7C-77CC-4ADA-9957-398A049BF03D	2006-08-01 00:00:00.000
30046	614	Main Office	6BF98D5F-91A2-462A-9993-290F3ACF88B0	2006-09-01 00:00:00.000
30047	1071	Main Office	48F96EB4-5E50-42D7-B8E4-6390C2AB703A	2006-11-01 00:00:00.000
30048	526	Main Office	5FB30583-2FC0-40A6-9D86-44C9ABD854F4	2006-07-01 00:00:00.000
30050	662	Main Office	E891C193-3B12-4843-8F2B-5902423CB7A0	2006-09-01 00:00:00.000
30051	888	Main Office	A303B277-ECC4-49D1-AA81-C39D5193D035	2007-07-01 00:00:00.000
30052	1074	Main Office	EA85B354-01CB-48B5-A60B-DBE990CF7661	2005-07-01 00:00:00.000
30053	507	Main Office	4409D7B8-5701-4103-BC8E-60043723F8AA	2007-09-01 00:00:00.000
30055	601	Main Office	B5558A28-1FC8-480E-AEAE-68CB7F59820E	2006-08-01 00:00:00.000
30056	1052	Main Office	53A88FE9-3A3D-4190-821F-A4579923D143	2005-08-01 00:00:00.000
30058	510	Main Office	B44447D2-E096-4F10-8E12-34838CC105C3	2005-11-01 00:00:00.000
30061	603	Main Office	2C0D6291-37F3-4132-9BD1-BE3F27887639	2007-08-01 00:00:00.000
30063	1009	Main Office	C650A72D-EC8F-4F21-872E-46DA52C7049F	2007-08-01 00:00:00.000
30064	847	Main Office	D9411B71-A713-4396-96FC-76698E70BAF0	2006-06-01 00:00:00.000
30067	464	Main Office	AF190CAA-EBAB-485D-B695-6D2C51F21CAB	2005-07-01 00:00:00.000
30069	1006	Main Office	6004980E-7E85-4A58-999E-7298C3837E44	2007-09-01 00:00:00.000
30070	845	Main Office	4D612D21-D01C-4948-8F79-58A28120C8E5	2007-07-01 00:00:00.000
30071	844	Main Office	64C6B4C7-59BC-4F38-AC4E-41A34557A2A8	2007-09-01 00:00:00.000
30072	640	Main Office	C6078B9A-2F95-4029-BE72-511345BE2A9A	2007-09-01 00:00:00.000
30074	534	Main Office	2EF881A7-77AE-434C-AF0C-E1122EEF3D2D	2005-08-01 00:00:00.000
30076	1076	Main Office	B7D461FE-3694-49A8-A2EA-DFA20384B2F0	2005-08-01 00:00:00.000
30080	885	Main Office	3D04C1E0-F1F9-4E9A-AF1F-51063B0CD4A9	2007-09-01 00:00:00.000
30083	521	Main Office	3CEA9956-63BA-47F1-9C44-171ABBCC2B37	2006-09-01 00:00:00.000
30087	492	Main Office	22875F2E-323B-4538-A890-C5C8F7ECC08D	2007-09-01 00:00:00.000
30089	1034	Main Office	2F99485B-952A-44D4-A5AF-5A94FACA240E	2007-09-01 00:00:00.000
30090	589	Main Office	8898DC46-3B2D-4834-8CA2-2658F2B1F48A	2005-09-01 00:00:00.000
30093	489	Main Office	AC074832-ADEC-4312-9BF7-22D56EB4CEB9	2007-08-01 00:00:00.000
30094	1031	Main Office	D54C6FB8-9B5C-48D3-BBD7-45F522DD6678	2006-08-01 00:00:00.000
30095	587	Main Office	E6B235A8-56BA-477B-B674-5791C69EAAA9	2005-08-01 00:00:00.000
30098	486	Main Office	1175D1C6-86E0-418C-92E4-17D4FC9DE2CD	2006-07-01 00:00:00.000
30100	1028	Main Office	4C846256-C130-4F84-A012-D99D100C557F	2005-08-01 00:00:00.000
30102	669	Main Office	D996364A-0B31-4B67-ADCC-1D0454B5B26D	2006-12-01 00:00:00.000
30104	670	Main Office	C716C9A6-A562-4C5F-AC86-3744FE5D3194	2006-07-01 00:00:00.000
30105	902	Main Office	535EBA9B-7944-444E-82D3-2DA2C930340D	2006-09-01 00:00:00.000
30106	630	Main Office	164491B5-2A57-4FF7-9EA4-B59E66EB38AC	2005-09-01 00:00:00.000
30107	1099	Main Office	EF3BBF6B-9CC8-45CA-B564-FE8B29103D7A	2005-08-01 00:00:00.000
30108	550	Main Office	1CAE94D5-5527-4EAC-A1EE-61B828784DD1	2006-08-01 00:00:00.000
30109	826	Main Office	CD073E68-C151-4BDE-B286-CF56484CF98C	2006-07-01 00:00:00.000
30110	1047	Main Office	63A7A2E0-E0B5-4DA1-8A78-372081EB517E	2006-09-01 00:00:00.000
30111	598	Main Office	B7C03322-5A8C-44BC-8B3E-456D16C125E0	2005-08-01 00:00:00.000
30112	870	Main Office	18F1221C-EA54-48C2-AD9A-7736FF1010CB	2006-08-01 00:00:00.000
30113	653	Main Office	B3D67684-4F0A-4F71-B5E2-2E5E93CCC91C	2006-09-01 00:00:00.000
30115	499	Main Office	A02A45B2-673D-4FF6-9C60-EE59A8C2BB4B	2006-08-01 00:00:00.000
30116	1044	Main Office	E953D4FE-212C-4A45-9B1F-575CC75969C5	2007-07-01 00:00:00.000
30117	596	Main Office	5D215B08-8954-48D2-8254-447D2415FC8B	2005-08-01 00:00:00.000
30118	595	Main Office	4ACAF1C5-6E59-43D6-8421-76C9A22FF457	2006-09-01 00:00:00.000
