71797	111065	5	794	1466.0100	.0000	7330.050000	1359B966-F7F4-4D6C-AE6B-99B5896B49B5	2008-06-01 00:00:00.000
71797	111066	2	795	1466.0100	.0000	2932.020000	45F214A2-543B-4211-95B1-7D2360F217B3	2008-06-01 00:00:00.000
71797	111067	10	797	672.2940	.0000	6722.940000	5002F031-D85D-42BF-81B0-A7784B9A66CB	2008-06-01 00:00:00.000
71797	111068	8	881	32.3940	.0000	259.152000	838712D7-960E-40D1-A9B7-A03A3BBD8DF0	2008-06-01 00:00:00.000
71797	111069	1	865	38.1000	.0000	38.100000	68FF53C6-989F-4278-9D34-929348D02B54	2008-06-01 00:00:00.000
71797	111070	23	864	34.9250	.0500	763.111250	FFE708C1-233C-40B2-8B8E-BC3CE6EEA5AF	2008-06-01 00:00:00.000
71797	111071	9	976	1020.5940	.0000	9185.346000	A671B89D-BF3B-4454-B0D7-BBBD2B92AF1B	2008-06-01 00:00:00.000
71797	111072	17	877	4.3725	.0500	70.615875	923B946A-58B9-4BCD-B8ED-F4AC3E043EA5	2008-06-01 00:00:00.000
71797	111073	6	793	1466.0100	.0000	8796.060000	74F064E2-D628-404B-9661-15623D272B00	2008-06-01 00:00:00.000
71797	111074	3	974	1020.5940	.0000	3061.782000	FC7535C2-AC75-4926-9422-265BBB1C21B0	2008-06-01 00:00:00.000
71797	111075	6	707	20.9940	.0000	125.964000	5890DFC7-792B-4562-8844-EC930524778D	2008-06-01 00:00:00.000
71797	111076	9	859	14.6940	.0000	132.246000	43968865-C807-4590-AB6D-7207504E81F0	2008-06-01 00:00:00.000
71797	111077	5	973	1020.5940	.0000	5102.970000	2A9A17D3-50B5-45B2-BB62-2CF686B8C523	2008-06-01 00:00:00.000
71797	111078	11	870	2.8942	.0200	31.199476	E35D5AC3-BE8E-4F38-AA41-55DFC2FFE751	2008-06-01 00:00:00.000
71797	111079	2	717	858.9000	.0000	1717.800000	3B938F0D-7A0F-4209-A324-371E85AF3222	2008-06-01 00:00:00.000
71797	111080	4	858	14.6940	.0000	58.776000	FED97E43-A1CE-4AEC-8C2E-14CF69AEFCB8	2008-06-01 00:00:00.000
71797	111081	4	836	356.8980	.0000	1427.592000	2CB6FFB5-8F2C-46E2-A363-D108FACAA14D	2008-06-01 00:00:00.000
71797	111082	12	708	20.2942	.0200	238.659792	D04D7CF4-E057-42BB-9632-BBB00BB2414E	2008-06-01 00:00:00.000
71797	111083	2	822	356.8980	.0000	713.796000	CBE01F20-CA7E-4C94-83FC-260FC350EA2D	2008-06-01 00:00:00.000
71815	111451	1	738	202.3320	.0000	202.332000	810E5535-2BDB-4D83-B26D-796E5CFF1A1B	2008-06-01 00:00:00.000
71815	111452	2	835	356.8980	.0000	713.796000	DAEB0CFA-807C-46AC-8458-FFCCEF36B5B2	2008-06-01 00:00:00.000
71815	111453	2	874	5.3940	.0000	10.788000	09F90EB4-24DE-4812-825E-45520602B437	2008-06-01 00:00:00.000
71816	111454	1	953	728.9100	.0000	728.910000	B8A9720F-1F6F-4FE1-AD4A-AC70D4C905BD	2008-06-01 00:00:00.000
71816	111455	1	954	1430.4420	.0000	1430.442000	EDC86C40-ECBD-45AF-912B-AE37D177821A	2008-06-01 00:00:00.000
71816	111456	2	715	29.9940	.0000	59.988000	9F7406E4-25C9-431A-9891-F419E3F5253D	2008-06-01 00:00:00.000
71816	111457	4	712	5.3940	.0000	21.576000	EE2CE69C-24EB-47FF-AB6C-BD5AABDCD6E9	2008-06-01 00:00:00.000
71816	111458	3	883	32.3940	.0000	97.182000	AFFBB13E-55A8-4FA8-9CD7-809B1816C30D	2008-06-01 00:00:00.000
71816	111459	1	961	445.4100	.0000	445.410000	B4E5503B-0FD8-4F2F-8675-E899DB180280	2008-06-01 00:00:00.000
71816	111460	1	948	63.9000	.0000	63.900000	5F4F0AA9-ACC6-4EF7-AB68-17D0748A5512	2008-06-01 00:00:00.000
71831	111790	2	869	41.9940	.0000	83.988000	73BC96FD-863B-441C-AEEA-25387C2D17AC	2008-06-01 00:00:00.000
71831	111791	1	782	1376.9940	.0000	1376.994000	A5F59647-47B7-48FC-9000-0830E623981A	2008-06-01 00:00:00.000
71831	111792	6	867	41.9940	.0000	251.964000	14F64FDC-4405-47B4-965C-B4F506515E8A	2008-06-01 00:00:00.000
71832	111793	4	918	158.4300	.0000	633.720000	E3FEC901-9B4A-4873-8C34-74AE8600EB07	2008-06-01 00:00:00.000
71832	111794	3	983	461.6940	.0000	1385.082000	039E1C26-D1E9-43EC-A2A9-FB0B73F1872D	2008-06-01 00:00:00.000
71832	111795	2	781	1391.9940	.0000	2783.988000	2D9A186F-1F0E-40F1-8FA2-D459A04FBF83	2008-06-01 00:00:00.000
71832	111796	1	868	41.9940	.0000	41.994000	68B0A471-B668-415A-8116-B285B4936395	2008-06-01 00:00:00.000
71832	111797	1	810	72.1620	.0000	72.162000	E9BD1406-7EE1-4FD3-BB28-6F4B24D76218	2008-06-01 00:00:00.000
71832	111798	1	980	461.6940	.0000	461.694000	B68452C3-17C1-4E61-BC1E-5543DE5A428B	2008-06-01 00:00:00.000
71832	111799	2	925	149.8740	.0000	299.748000	69AF7AAD-E3FB-497C-873E-F6F352CE7754	2008-06-01 00:00:00.000
71832	111800	2	985	112.9980	.4000	135.597600	577D49D5-55B8-4D81-AD28-2EC13757CBC2	2008-06-01 00:00:00.000
71832	111801	1	908	16.2720	.0000	16.272000	CC96C2F6-041D-4A67-A9FB-97A3CAC5852E	2008-06-01 00:00:00.000
71832	111802	13	867	40.5942	.0200	517.170108	105F870D-F524-49CD-8F81-0AB5267ABDBC	2008-06-01 00:00:00.000
71832	111803	3	782	1376.9940	.0000	4130.982000	A0A904F3-0180-4D33-ADAA-54FEEB64D511	2008-06-01 00:00:00.000
71832	111804	1	937	48.5940	.0000	48.594000	FFAE3AA6-0642-40FD-A7D1-C1E34D2DF97C	2008-06-01 00:00:00.000
71832	111805	1	936	37.2540	.0000	37.254000	BC390CDA-1143-4091-B9A4-52A6FFFF0857	2008-06-01 00:00:00.000
71832	111806	4	743	809.7600	.0000	3239.040000	0DB92279-D76A-4868-9A47-856EC58093AB	2008-06-01 00:00:00.000
71832	111807	5	904	218.4540	.0000	1092.270000	ECB3F9C5-98FE-412B-A24A-A8EABE5DFB0D	2008-06-01 00:00:00.000
71832	111808	1	748	818.7000	.0000	818.700000	1841E141-8FCB-42EA-9F66-C4E1264FA470	2008-06-01 00:00:00.000
71832	111809	1	910	31.5840	.0000	31.584000	DB5D32D2-526D-4277-A303-5A78E328EAEB	2008-06-01 00:00:00.000
71832	111810	5	784	1376.9940	.0000	6884.970000	93B73EE3-9095-4BCE-B3B4-53FDA99C86C8	2008-06-01 00:00:00.000
71832	111811	2	990	323.9940	.0000	647.988000	77EEE4D0-5FAC-4B5E-8AA6-E25E32D831EC	2008-06-01 00:00:00.000
71832	111812	3	992	323.9940	.0000	971.982000	2856EB25-5AE5-4795-AE0D-1C23C9D03DC5	2008-06-01 00:00:00.000
71832	111813	3	984	112.9980	.4000	203.396400	F8D67EC8-224E-467D-B895-A784E5149611	2008-06-01 00:00:00.000
71832	111814	1	779	1391.9940	.0000	1391.994000	A76F6C50-6117-4B58-BE8E-6EBC0E39ECD1	2008-06-01 00:00:00.000
71832	111815	1	780	1391.9940	.0000	1391.994000	478B4D27-07E7-4ABE-8F61-A6D8CC51F56C	2008-06-01 00:00:00.000
71832	111816	2	944	158.4300	.0000	316.860000	237090D9-66B6-462B-8FA4-6CC863438EAC	2008-06-01 00:00:00.000
71832	111817	1	808	26.7240	.0000	26.724000	591FB165-4CAD-4174-9274-9C807515D84E	2008-06-01 00:00:00.000
71832	111818	1	809	37.1520	.0000	37.152000	7249F4A6-663A-4470-9119-5AB1DE2B9DA8	2008-06-01 00:00:00.000
71832	111819	3	935	24.2940	.0000	72.882000	40108ADE-FF72-43CD-A59F-9304173CE49F	2008-06-01 00:00:00.000
71832	111820	1	926	149.8740	.0000	149.874000	DA725A68-7DA4-4FE3-B9BD-A23F655ECEC0	2008-06-01 00:00:00.000
71832	111821	6	917	158.4300	.0000	950.580000	CFE87323-1BCA-4443-B4E5-05177FD80E7D	2008-06-01 00:00:00.000
71832	111822	1	920	158.4300	.0000	158.430000	DCF6C95D-A0E4-4272-BFF8-6B06B7F9574F	2008-06-01 00:00:00.000
71845	112118	2	988	112.9980	.4000	135.597600	6AB3B1F6-9144-4D4E-B13E-F531320E72A8	2008-06-01 00:00:00.000
71845	112119	2	948	63.9000	.0000	127.800000	3A8CD181-CF26-46F3-AD02-D8889ECB8AF4	2008-06-01 00:00:00.000
71845	112120	4	904	218.4540	.0000	873.816000	97D364AC-D0AE-48DC-A823-BA5238BA066E	2008-06-01 00:00:00.000
71845	112121	3	742	818.7000	.0000	2456.100000	E17B8E63-47D7-4804-98A0-6937E1954316	2008-06-01 00:00:00.000
71845	112122	2	780	1391.9940	.0000	2783.988000	A5C1D20D-EC2B-417B-A366-722782C1540F	2008-06-01 00:00:00.000
71845	112123	1	945	54.8940	.0000	54.894000	2A80C324-FDD4-4866-90ED-A023AA53C48C	2008-06-01 00:00:00.000
71845	112124	3	949	105.2940	.0000	315.882000	A2C4EBA1-132B-42CE-8916-B55EC13F343B	2008-06-01 00:00:00.000
71845	112125	2	937	48.5940	.0000	97.188000	19E76F92-20CF-49D6-9D54-C699F9E48FF3	2008-06-01 00:00:00.000
71845	112126	2	867	41.9940	.0000	83.988000	1A7CA6CF-03E6-4F90-AD08-F076F604B276	2008-06-01 00:00:00.000
71845	112127	1	748	818.7000	.0000	818.700000	D57D58EE-FE30-404C-982A-577C3A2EA7F1	2008-06-01 00:00:00.000
71845	112128	2	905	218.4540	.0000	436.908000	4AC896FA-31BF-46DC-9DED-56652060E36A	2008-06-01 00:00:00.000
71845	112129	2	781	1391.9940	.0000	2783.988000	533D7438-E8BE-4B48-AEA9-7148179F1DB8	2008-06-01 00:00:00.000
71845	112130	3	869	41.9940	.0000	125.982000	69DC8DDC-05B1-48C8-AD7D-C9CE63DB81A0	2008-06-01 00:00:00.000
71845	112131	5	783	1376.9940	.0000	6884.970000	70180211-6C38-4BB5-9317-A5784A1410B2	2008-06-01 00:00:00.000
71845	112132	2	784	1376.9940	.0000	2753.988000	A2674906-53B9-4FE6-BC74-10946E47F110	2008-06-01 00:00:00.000
71845	112133	1	951	242.9940	.0000	242.994000	A1D9629F-CDBE-4122-BCD8-F3190D8BBF26	2008-06-01 00:00:00.000
71845	112134	3	747	809.7600	.0000	2429.280000	A5B7A860-B0D0-4B1E-9A06-084FB278B0A6	2008-06-01 00:00:00.000
71845	112135	1	809	37.1520	.0000	37.152000	CB494781-2EF4-4BDA-8EFF-27132EB102C4	2008-06-01 00:00:00.000
71845	112136	2	920	158.4300	.0000	316.860000	08A04E11-CDA0-4D3E-8675-514A0097CD65	2008-06-01 00:00:00.000
71845	112137	2	743	809.7600	.0000	1619.520000	7ACE9864-8050-4552-82D1-751C489B18ED	2008-06-01 00:00:00.000
71845	112138	2	715	29.9940	.0000	59.988000	D9A12019-84E7-4907-BF8E-73BC352E490F	2008-06-01 00:00:00.000
71845	112139	2	944	158.4300	.0000	316.860000	AF14AB19-019B-44BA-AD76-248EE2A086B3	2008-06-01 00:00:00.000
71845	112140	1	808	26.7240	.0000	26.724000	70EBCDED-684D-4BC9-86F9-94CAE06B9D28	2008-06-01 00:00:00.000
71845	112141	8	909	23.4840	.0000	187.872000	46A1C88A-CF3A-45EF-B6CE-8BD817E1553B	2008-06-01 00:00:00.000
71845	112142	2	925	149.8740	.0000	299.748000	4FC2F213-B5F0-4ACF-8948-209292A52DC9	2008-06-01 00:00:00.000
71845	112143	2	782	1376.9940	.0000	2753.988000	D7FC6800-1702-4636-A46A-E207AD934C43	2008-06-01 00:00:00.000
71845	112144	2	910	31.5840	.0000	63.168000	74988939-9B08-48B6-89BC-B2BAF823D33A	2008-06-01 00:00:00.000
71845	112145	3	996	72.8940	.0000	218.682000	B26B5113-F4E3-4099-BEA0-1B92F27B1AB6	2008-06-01 00:00:00.000
71845	112146	3	779	1391.9940	.0000	4175.982000	11398C15-E0DC-41A1-8E2F-6B2A230AA639	2008-06-01 00:00:00.000
71845	112147	4	924	149.8740	.0000	599.496000	DC8A797C-44E2-435F-836D-349B93107D43	2008-06-01 00:00:00.000
71845	112148	3	952	12.1440	.0000	36.432000	FE78C429-1237-4B76-B709-88ABE25C9F21	2008-06-01 00:00:00.000
71846	112149	2	936	37.2540	.0000	74.508000	7232FD67-8DB7-42F8-AD0D-6185299430F1	2008-06-01 00:00:00.000
71846	112150	1	739	818.7000	.0000	818.700000	9A32772B-9B98-4B22-AA2B-F4E5FFD2A23E	2008-06-01 00:00:00.000
71846	112151	1	984	112.9980	.4000	67.798800	78557D82-1267-4F7C-93A7-E53AE2A3A85C	2008-06-01 00:00:00.000
71846	112152	2	981	461.6940	.0000	923.388000	3A26F840-C413-4BEF-AEFF-B8D6218698E6	2008-06-01 00:00:00.000
71856	112331	1	962	445.4100	.0000	445.410000	62B3D72F-3586-40AC-A24E-A6F07EB7CA4A	2008-06-01 00:00:00.000
71856	112332	1	945	54.8940	.0000	54.894000	4733918F-DA34-4D30-B5B4-32F7537E609D	2008-06-01 00:00:00.000
71858	112359	3	979	445.4100	.0000	1336.230000	D480D98B-7A82-4F10-83CC-1EEA54303ECF	2008-06-01 00:00:00.000
71858	112360	1	962	445.4100	.0000	445.410000	F13ADC78-C384-40E9-9456-277A736625A8	2008-06-01 00:00:00.000
71858	112361	1	953	728.9100	.0000	728.910000	6781A019-346F-4F87-A8A3-4727A2528B2E	2008-06-01 00:00:00.000
71858	112362	2	715	29.9940	.0000	59.988000	00AAEA22-FCC5-4DF2-9B2B-7B4BE5231D7F	2008-06-01 00:00:00.000
71858	112363	2	883	32.3940	.0000	64.788000	462BC7D6-8CC7-4713-931C-7690019AB694	2008-06-01 00:00:00.000
71858	112364	1	957	1430.4420	.0000	1430.442000	F3E626BC-A6AB-431E-AA58-E208D07039A5	2008-06-01 00:00:00.000
71858	112365	2	965	445.4100	.0000	890.820000	835734AB-162B-40FE-84F2-8510C9A68A36	2008-06-01 00:00:00.000
71858	112366	1	952	12.1440	.0000	12.144000	E7EFBA7E-F973-492F-BB76-CA5F185C629F	2008-06-01 00:00:00.000
71858	112367	2	948	63.9000	.0000	127.800000	48A6CEB9-C22B-4574-B9D4-088EDBF955C2	2008-06-01 00:00:00.000
71858	112368	1	945	54.8940	.0000	54.894000	0CA930D8-078D-478A-B94D-D5F15BB07D02	2008-06-01 00:00:00.000
71858	112369	1	972	728.9100	.0000	728.910000	EFE61DFF-2006-4EF0-B71E-7FF264555666	2008-06-01 00:00:00.000
71858	112370	1	877	4.7700	.0000	4.770000	61372F55-E0C1-48B6-9FFA-A19294B96FA9	2008-06-01 00:00:00.000
71858	112371	1	958	445.4100	.0000	445.410000	8AD90B76-E54D-43C5-AB86-CF3ADA30699A	2008-06-01 00:00:00.000
71858	112372	1	969	1430.4420	.0000	1430.442000	7390968A-51BA-4EF1-810A-4FC528C299AD	2008-06-01 00:00:00.000
71858	112373	2	961	445.4100	.0000	890.820000	E6D7D002-C0B4-4D61-BC20-37B76F5D2100	2008-06-01 00:00:00.000
71858	112374	2	966	1430.4420	.0000	2860.884000	F6278AC8-8905-4B81-AF98-AB13B53438E9	2008-06-01 00:00:00.000
71858	112375	3	712	5.3940	.0000	16.182000	1DC5A90D-B949-464D-9615-59A31FC99D43	2008-06-01 00:00:00.000
71863	112391	11	875	5.2142	.0200	56.209076	A5B6A9C0-D946-41B4-B8B5-5833708E40F1	2008-06-01 00:00:00.000
71863	112392	2	874	5.3940	.0000	10.788000	54C630C8-28FF-4680-8A71-177AF05289DE	2008-06-01 00:00:00.000
71863	112393	2	998	323.9940	.0000	647.988000	6CD9CD06-ABDC-4702-A2D8-31158AFFFAE0	2008-06-01 00:00:00.000
71863	112394	1	973	1020.5940	.0000	1020.594000	E70F8C24-1BAE-40C7-AC9E-0F344D73FBE4	2008-06-01 00:00:00.000
71863	112395	1	711	20.9940	.0000	20.994000	78A6E36F-C8A7-42D7-BB3D-D0228BD380DC	2008-06-01 00:00:00.000
71863	112396	3	999	323.9940	.0000	971.982000	D9CC6A31-7CFF-485F-BB62-C92EFA59FD7C	2008-06-01 00:00:00.000
71863	112397	2	938	24.2940	.0000	48.588000	D64F8FC1-4C97-496D-927A-EE63E3267041	2008-06-01 00:00:00.000
71867	112452	1	717	858.9000	.0000	858.900000	4A001055-B1F1-414C-88B0-B583DACA838B	2008-06-01 00:00:00.000
71885	112644	3	876	72.0000	.0000	216.000000	A2577A76-E272-49E3-B195-AD8492DDF924	2008-06-01 00:00:00.000
71885	112645	6	884	32.3940	.0000	194.364000	5699D8A7-525E-491E-81BC-4BAC286EAD6A	2008-06-01 00:00:00.000
71885	112646	3	864	38.1000	.0000	114.300000	D4F591CF-EADE-4964-B9D7-E6A9332B0FBB	2008-06-01 00:00:00.000
71895	112864	2	909	23.4840	.0000	46.968000	03821B63-8B09-40B2-9CDE-57F250734682	2008-06-01 00:00:00.000
71895	112865	2	715	29.9940	.0000	59.988000	960A75EF-4AE1-4772-B472-19F4202B30FA	2008-06-01 00:00:00.000
71895	112866	3	864	38.1000	.0000	114.300000	61AB1AE2-6D87-494B-B89A-76067578EAB8	2008-06-01 00:00:00.000
71897	112898	1	966	1430.4420	.0000	1430.442000	A101CF4E-EB6F-43BD-B4B2-9DFE8288929E	2008-06-01 00:00:00.000
71897	112899	4	979	445.4100	.0000	1781.640000	3CCC87C5-A8AF-4B86-8189-FA484FB0B534	2008-06-01 00:00:00.000
71897	112900	3	969	1430.4420	.0000	4291.326000	5178AA61-ACA4-4DEF-99AC-EF614BB5D5EA	2008-06-01 00:00:00.000
71897	112901	3	884	32.3940	.0000	97.182000	0E449034-3815-4952-B7AB-8883687E5E3B	2008-06-01 00:00:00.000
71897	112902	4	712	5.3940	.0000	21.576000	0A3DFF58-2DA3-4430-A1D9-B8592DB22B5B	2008-06-01 00:00:00.000
71897	112903	2	954	1430.4420	.0000	2860.884000	AAD85FB3-9F73-4531-BD84-5449266D0909	2008-06-01 00:00:00.000
71897	112904	1	864	38.1000	.0000	38.100000	ECE19CF9-7E88-4AC8-88E4-7B47F2EC1A77	2008-06-01 00:00:00.000
71897	112905	1	948	63.9000	.0000	63.900000	065A6EB9-8A87-41F7-8ABE-30FDF5E08E87	2008-06-01 00:00:00.000
71898	112906	3	969	1430.4420	.0000	4291.326000	F4048A1B-C520-4A15-9C05-EFBF4253F7EE	2008-06-01 00:00:00.000
71898	112907	4	978	445.4100	.0000	1781.640000	1AE7FCCB-B9AA-4A2C-A199-7D6D61A7DB47	2008-06-01 00:00:00.000
71898	112908	4	996	72.8940	.0000	291.576000	3D7660F5-B76F-4E68-8508-BF84B9C26317	2008-06-01 00:00:00.000
71898	112909	6	967	1430.4420	.0000	8582.652000	F97BC897-377F-465A-A3DB-31D360E360EF	2008-06-01 00:00:00.000
71898	112910	3	970	728.9100	.0000	2186.730000	4778038A-7634-44FF-9D24-91B1E4B50A4C	2008-06-01 00:00:00.000
71898	112911	1	956	1430.4420	.0000	1430.442000	785694CC-4D93-4AFB-97DB-D67C4A9A344A	2008-06-01 00:00:00.000
71898	112912	3	960	445.4100	.0000	1336.230000	D63E1C95-390B-4BD3-AC1D-08D434AE4B59	2008-06-01 00:00:00.000
71898	112913	3	994	32.3940	.0000	97.182000	6338D54E-5983-4139-A3B4-6CCE783B99F8	2008-06-01 00:00:00.000
71898	112914	1	959	445.4100	.0000	445.410000	BB18183B-5006-4FEA-AD25-5F61F936E8C7	2008-06-01 00:00:00.000
71898	112915	4	968	1430.4420	.0000	5721.768000	DDD89C33-48A8-402E-98E3-D1672FA1AB15	2008-06-01 00:00:00.000
71898	112916	3	966	1430.4420	.0000	4291.326000	4791D9DF-BFE6-46FF-8D6C-9AF903B3D391	2008-06-01 00:00:00.000
71898	112917	5	972	728.9100	.0000	3644.550000	905ADD5B-C258-4A0D-AFAB-CBDFBA6B25F1	2008-06-01 00:00:00.000
71898	112918	4	949	105.2940	.0000	421.176000	EB88F353-60BC-4F70-B7B6-AED5A2C39764	2008-06-01 00:00:00.000
71898	112919	1	958	445.4100	.0000	445.410000	B596F5B6-B07F-4AA3-943F-528436BDEBD0	2008-06-01 00:00:00.000
71898	112920	3	945	54.8940	.0000	164.682000	198A573C-B3E4-4CF5-BFA1-309BAE00D735	2008-06-01 00:00:00.000
71898	112921	5	971	728.9100	.0000	3644.550000	C28A061D-3E89-487A-99AE-17BE169C6AD3	2008-06-01 00:00:00.000
71898	112922	2	953	728.9100	.0000	1457.820000	84D31325-130D-47C0-8958-5310EB85F518	2008-06-01 00:00:00.000
71898	112923	1	889	602.3460	.0000	602.346000	5CA4F84A-BAFE-485C-B7AD-897F741F76CE	2008-06-01 00:00:00.000
71898	112924	1	955	1430.4420	.0000	1430.442000	0A7C971A-D30F-4743-B2CA-5AD8DAABBF1B	2008-06-01 00:00:00.000
71898	112925	3	964	445.4100	.0000	1336.230000	DAD93612-0446-4393-8981-36F6E1CC2E8A	2008-06-01 00:00:00.000
71898	112926	3	916	31.5840	.0000	94.752000	FBCD9EFD-97AC-4A2E-8E37-8956519EADB9	2008-06-01 00:00:00.000
71898	112927	1	948	63.9000	.0000	63.900000	8E3024F1-3732-4121-91E6-69E69057DCA9	2008-06-01 00:00:00.000
71898	112928	3	979	445.4100	.0000	1336.230000	99FADF0A-60B8-4F2F-B3A7-16BBD2435796	2008-06-01 00:00:00.000
71898	112929	3	951	242.9940	.0000	728.982000	EDAAFADD-1974-4013-953C-FFA991F8AD06	2008-06-01 00:00:00.000
71898	112930	3	954	1430.4420	.0000	4291.326000	B2EB253F-ED64-4F38-85DC-11F8CA18867A	2008-06-01 00:00:00.000
71898	112931	1	952	12.1440	.0000	12.144000	A1F83341-9D19-4FE6-BC71-F7F717F92D2B	2008-06-01 00:00:00.000
71898	112932	5	965	445.4100	.0000	2227.050000	3C97F6BD-91EC-4C84-9636-E088B415EE51	2008-06-01 00:00:00.000
71898	112933	2	961	445.4100	.0000	890.820000	E11CF974-4DCC-4A5C-98C3-2DE92DD2A15D	2008-06-01 00:00:00.000
71899	112934	2	881	32.3940	.0000	64.788000	F36B652A-E1DA-4CC2-ACCC-25ADE6F5B44C	2008-06-01 00:00:00.000
71899	112935	1	988	112.9980	.4000	67.798800	5093928D-08C4-44EA-BCC2-8E392C652D5C	2008-06-01 00:00:00.000
71899	112936	1	981	461.6940	.0000	461.694000	95E3C4A3-C37B-48F7-A362-79A42C4C5AB9	2008-06-01 00:00:00.000
71899	112937	1	743	809.7600	.0000	809.760000	720691A3-F983-4C72-BCA1-BAABF1D24914	2008-06-01 00:00:00.000
71899	112938	1	808	26.7240	.0000	26.724000	D88CC408-801C-4E08-B2D2-5BAD00178F10	2008-06-01 00:00:00.000
71899	112939	2	714	29.9940	.0000	59.988000	8EC0CD34-88BF-48CB-ADBE-511D82315647	2008-06-01 00:00:00.000
71899	112940	2	944	158.4300	.0000	316.860000	6779A375-6DA6-40B0-B740-31C9A0974C98	2008-06-01 00:00:00.000
71899	112941	1	937	48.5940	.0000	48.594000	69EFDBDE-3ED6-4654-B6C8-0EBFE4070B08	2008-06-01 00:00:00.000
71902	112953	5	780	1391.9940	.0000	6959.970000	D87846F2-7F8A-4873-B957-B0CF08AB7B42	2008-06-01 00:00:00.000
71902	112954	2	981	461.6940	.0000	923.388000	E166159A-D1C1-448E-A5B1-CDFB19A39C2E	2008-06-01 00:00:00.000
71902	112955	1	904	218.4540	.0000	218.454000	17A34BCB-5542-4F94-B709-3A20E6E2D811	2008-06-01 00:00:00.000
71902	112956	1	987	112.9980	.4000	67.798800	0FEE9397-5DB3-46AA-AE1B-4AB85321F56A	2008-06-01 00:00:00.000
71902	112957	7	783	1376.9940	.0000	9638.958000	BFDE6FF0-E6FD-488A-AA78-C06C85686878	2008-06-01 00:00:00.000
71902	112958	5	781	1391.9940	.0000	6959.970000	912C572F-808F-4328-9B19-E9970D4CD78A	2008-06-01 00:00:00.000
71902	112959	2	859	14.6940	.0000	29.388000	460D0EA3-C6B0-40F4-BC16-88DF7913F56F	2008-06-01 00:00:00.000
71902	112960	7	869	41.9940	.0000	293.958000	9054E260-B941-47A7-8FC9-A59E4E5CE74F	2008-06-01 00:00:00.000
71902	112961	2	908	16.2720	.0000	32.544000	06F6B747-FD45-4D42-90F5-333489C3189F	2008-06-01 00:00:00.000
71902	112962	3	712	5.3940	.0000	16.182000	F1F4A541-E3AD-4C02-ABB8-A630B1176002	2008-06-01 00:00:00.000
71902	112963	1	925	149.8740	.0000	149.874000	7E476DE8-D4B9-4F25-9107-9629C5D3BC15	2008-06-01 00:00:00.000
71902	112964	2	937	48.5940	.0000	97.188000	0AB7DDCA-DB76-4A1E-9ACA-4509A63ECFEA	2008-06-01 00:00:00.000
71902	112965	3	992	323.9940	.0000	971.982000	775B1BD0-00B8-45A6-A16B-A26438868755	2008-06-01 00:00:00.000
71902	112966	3	980	461.6940	.0000	1385.082000	F146012F-1385-4BAB-94AA-87C0B98CE494	2008-06-01 00:00:00.000
71902	112967	3	715	29.9940	.0000	89.982000	47433AFF-C5A3-48D5-A7D5-5BF6D4D3010A	2008-06-01 00:00:00.000
71902	112968	4	935	24.2940	.0000	97.176000	94ECE99C-0A6D-4A2E-BDDD-4468841E754B	2008-06-01 00:00:00.000
71902	112969	1	989	323.9940	.0000	323.994000	BD01D5A2-1626-4BD4-9B62-CE1C96603731	2008-06-01 00:00:00.000
71902	112970	4	984	112.9980	.4000	271.195200	163C96AB-42C9-411C-B8C5-58900E75A3E7	2008-06-01 00:00:00.000
71902	112971	2	982	461.6940	.0000	923.388000	C5DB243B-4B7E-4B4C-9D31-0D0CFD9472DB	2008-06-01 00:00:00.000
71902	112972	8	782	1376.9940	.0000	11015.952000	0A47C60C-01B1-4354-8F74-1449929DD118	2008-06-01 00:00:00.000
71902	112973	2	784	1376.9940	.0000	2753.988000	6F70D41D-8CBF-4364-833C-77C0B7014246	2008-06-01 00:00:00.000
71902	112974	1	810	72.1620	.0000	72.162000	79F49A8F-7F7B-459C-B8CB-3331E83803A9	2008-06-01 00:00:00.000
71902	112975	1	926	149.8740	.0000	149.874000	F2064E41-044A-4A42-9342-FB45BE83EB88	2008-06-01 00:00:00.000
71902	112976	3	714	29.9940	.0000	89.982000	89639F66-7BC7-456D-BDF5-0DBB55BD5A20	2008-06-01 00:00:00.000
71902	112977	7	870	2.9940	.0000	20.958000	3730D783-97D7-4E3D-8B70-1F0159565D4D	2008-06-01 00:00:00.000
71902	112978	4	876	72.0000	.0000	288.000000	7C17713B-9924-4AEE-8F84-BEE799FD4722	2008-06-01 00:00:00.000
71902	112979	5	877	4.7700	.0000	23.850000	8D6E8186-184B-4DB1-81F7-57433979C931	2008-06-01 00:00:00.000
71902	112980	2	707	20.9940	.0000	41.988000	212B53D0-3779-4FE6-B886-8DDA35E8C81A	2008-06-01 00:00:00.000
71902	112981	1	993	323.9940	.0000	323.994000	252017A4-E2C0-4E3E-A6AD-ABDFD8DE5108	2008-06-01 00:00:00.000
71902	112982	6	864	38.1000	.0000	228.600000	5237EA9E-09F6-4B3B-9ED2-DC7D42149A5A	2008-06-01 00:00:00.000
71902	112983	7	867	41.9940	.0000	293.958000	64242BE0-A1C4-473D-B34B-E2B9D8DB3A8B	2008-06-01 00:00:00.000
71902	112984	2	809	37.1520	.0000	74.304000	EF76F770-C6FC-4417-B84B-27F3EBD55265	2008-06-01 00:00:00.000
71902	112985	3	988	112.9980	.4000	203.396400	09E7A695-3260-483E-91F8-A980441B9DD6	2008-06-01 00:00:00.000
